doc,partition,docLeafVal_f32,docLeafVal_f64,inc_residual
197,50,-0.005607244559,-0.00560724455863237,0.000000e+00
198,55,0.01796432585,0.0179643258452415,0.000000e+00
199,48,-0.02001464926,-0.0200146492570639,0.000000e+00
200,7,0.01574181952,0.0157418195158243,0.000000e+00
201,57,0.004208599683,0.00420859968289733,0.000000e+00
202,48,-0.02001464926,-0.0200146492570639,0.000000e+00
203,21,0.002606167225,0.00260616722516716,0.000000e+00
204,36,-0.01883714087,-0.0188371408730745,0.000000e+00
205,61,0.003922710661,0.00392271066084504,0.000000e+00
206,13,0.001461879467,0.00146187946666032,0.000000e+00
207,54,-0.005564012099,-0.00556401209905744,0.000000e+00
208,19,0.01780421473,0.0178042147308588,0.000000e+00
209,53,0.003744542599,0.00374454259872437,0.000000e+00
210,52,-0.02032054029,-0.0203205402940512,0.000000e+00
211,55,0.01796432585,0.0179643258452415,0.000000e+00
212,51,0.01824851893,0.0182485189288855,0.000000e+00
213,51,0.01824851893,0.0182485189288855,0.000000e+00
214,20,-0.02008238807,-0.0200823880732059,0.000000e+00
215,20,-0.02008238807,-0.0200823880732059,0.000000e+00
216,23,0.01864979789,0.01864979788661,0.000000e+00
217,49,0.003689379664,0.00368937966413796,0.000000e+00
218,49,0.003689379664,0.00368937966413796,0.000000e+00
219,51,0.01824851893,0.0182485189288855,0.000000e+00
220,20,-0.02008238807,-0.0200823880732059,0.000000e+00
221,54,-0.005564012099,-0.00556401209905744,0.000000e+00
222,60,-0.02027560771,-0.0202756077051163,0.000000e+00
223,49,0.003689379664,0.00368937966413796,0.000000e+00
224,48,-0.02001464926,-0.0200146492570639,0.000000e+00
225,52,-0.02032054029,-0.0203205402940512,0.000000e+00
226,22,-0.005734485108,-0.00573448510840535,0.000000e+00
227,53,0.003744542599,0.00374454259872437,0.000000e+00
228,19,0.01780421473,0.0178042147308588,0.000000e+00
229,52,-0.02032054029,-0.0203205402940512,0.000000e+00
230,63,0.01861352101,0.0186135210096836,0.000000e+00
231,48,-0.02001464926,-0.0200146492570639,0.000000e+00
232,49,0.003689379664,0.00368937966413796,0.000000e+00
233,55,0.01796432585,0.0179643258452415,0.000000e+00
234,50,-0.005607244559,-0.00560724455863237,0.000000e+00
235,54,-0.005564012099,-0.00556401209905744,0.000000e+00
236,54,-0.005564012099,-0.00556401209905744,0.000000e+00
237,50,-0.005607244559,-0.00560724455863237,0.000000e+00
238,52,-0.02032054029,-0.0203205402940512,0.000000e+00
239,53,0.003744542599,0.00374454259872437,0.000000e+00
240,37,0.004224773031,0.0042247730307281,0.000000e+00
241,51,0.01824851893,0.0182485189288855,0.000000e+00
242,50,-0.005607244559,-0.00560724455863237,0.000000e+00
243,50,-0.005607244559,-0.00560724455863237,0.000000e+00
244,51,0.01824851893,0.0182485189288855,0.000000e+00
245,50,-0.005607244559,-0.00560724455863237,0.000000e+00
246,50,-0.005607244559,-0.00560724455863237,0.000000e+00
247,54,-0.005564012099,-0.00556401209905744,0.000000e+00
248,51,0.01824851893,0.0182485189288855,0.000000e+00
249,49,0.003689379664,0.00368937966413796,0.000000e+00
250,50,-0.005607244559,-0.00560724455863237,0.000000e+00
251,51,0.01824851893,0.0182485189288855,0.000000e+00
252,48,-0.02001464926,-0.0200146492570639,0.000000e+00
253,23,0.01864979789,0.01864979788661,0.000000e+00
254,16,-0.01976952516,-0.0197695251554251,0.000000e+00
255,22,-0.005734485108,-0.00573448510840535,0.000000e+00
256,48,-0.02001464926,-0.0200146492570639,0.000000e+00
257,19,0.01780421473,0.0178042147308588,0.000000e+00
258,50,-0.005607244559,-0.00560724455863237,0.000000e+00
259,55,0.01796432585,0.0179643258452415,0.000000e+00
260,21,0.002606167225,0.00260616722516716,0.000000e+00
261,53,0.003744542599,0.00374454259872437,0.000000e+00
262,54,-0.005564012099,-0.00556401209905744,0.000000e+00
263,54,-0.005564012099,-0.00556401209905744,0.000000e+00
264,52,-0.02032054029,-0.0203205402940512,0.000000e+00
265,54,-0.005564012099,-0.00556401209905744,0.000000e+00
266,50,-0.005607244559,-0.00560724455863237,0.000000e+00
267,51,0.01824851893,0.0182485189288855,0.000000e+00
268,21,0.002606167225,0.00260616722516716,0.000000e+00
269,54,-0.005564012099,-0.00556401209905744,0.000000e+00
270,49,0.003689379664,0.00368937966413796,0.000000e+00
271,53,0.003744542599,0.00374454259872437,0.000000e+00
272,49,0.003689379664,0.00368937966413796,0.000000e+00
273,18,-0.005742229056,-0.00574222905561328,0.000000e+00
274,50,-0.005607244559,-0.00560724455863237,0.000000e+00
275,53,0.003744542599,0.00374454259872437,0.000000e+00
276,55,0.01796432585,0.0179643258452415,0.000000e+00
277,51,0.01824851893,0.0182485189288855,0.000000e+00
278,48,-0.02001464926,-0.0200146492570639,0.000000e+00
279,55,0.01796432585,0.0179643258452415,0.000000e+00
280,27,0.01641124301,0.016411243006587,0.000000e+00
281,57,0.004208599683,0.00420859968289733,0.000000e+00
282,49,0.003689379664,0.00368937966413796,0.000000e+00
283,49,0.003689379664,0.00368937966413796,0.000000e+00
284,18,-0.005742229056,-0.00574222905561328,0.000000e+00
285,23,0.01864979789,0.01864979788661,0.000000e+00
286,16,-0.01976952516,-0.0197695251554251,0.000000e+00
287,53,0.003744542599,0.00374454259872437,0.000000e+00
288,48,-0.02001464926,-0.0200146492570639,0.000000e+00
289,51,0.01824851893,0.0182485189288855,0.000000e+00
290,53,0.003744542599,0.00374454259872437,0.000000e+00
291,55,0.01796432585,0.0179643258452415,0.000000e+00
292,53,0.003744542599,0.00374454259872437,0.000000e+00
293,48,-0.02001464926,-0.0200146492570639,0.000000e+00
294,17,0.003683915362,0.00368391536176205,0.000000e+00
295,54,-0.005564012099,-0.00556401209905744,0.000000e+00
296,52,-0.02032054029,-0.0203205402940512,0.000000e+00
297,48,-0.02001464926,-0.0200146492570639,0.000000e+00
298,2,-0.004594001453,-0.00459400145336986,0.000000e+00
299,19,0.01780421473,0.0178042147308588,0.000000e+00
