1.0	0.2620246750155817	0.1586839721544656
1.0	0.27812651949435974	0.45931688721456665
0.0	0.32100054052016713	0.5183928205975371
0.0	0.26194292556514465	0.9760852848774336
1.0	0.7328145526904823	0.11527422668314946
0.0	0.38627506863435945	0.6285011795397116
0.0	NaN	0.9835486051436412
0.0	0.4432248686451281	0.7895583420239032
1.0	0.7941185757915866	0.36126157241743073
0.0	0.416103939570998	0.5842581281103214
1.0	0.7601717738058574	0.18780840542641564
0.0	0.2881671478120357	0.6702188581602341
1.0	0.49964826137201246	0.1785686771635271
1.0	0.4131413014246589	0.1991952352050984
0.0	0.5316994035870367	0.8323707030679826
0.0	0.18525094507204487	0.9573592236712607
1.0	0.42541466514451665	0.5040070391614373
1.0	0.5104709468259471	0.01579145221181444
0.0	0.7316900686676242	0.9933050398908293
0.0	0.16287753326976728	0.12663477969083758
0.0	0.374834184580071	0.6932194442011307
0.0	0.002901030168709906	0.3692290622594858
0.0	0.058679325580112573	0.789336085024112
0.0	0.34976921269998185	0.7025237197137583
0.0	0.4912290772658786	0.9728723298688061
1.0	0.8359678800325482	0.6102373321732014
0.0	0.5645189794745384	0.9973891432208869
1.0	0.25472413644588077	0.014377857027324525
0.0	0.08904506720249383	0.938982600545954
1.0	0.9734593993676922	0.4914815298314197
0.0	0.3409359716532486	0.7228576179347334
0.0	0.010896762370149249	0.7599531776449456
1.0	0.6714027862126307	0.19044552569632212
1.0	0.666464652569817	0.9111224015603134
0.0	0.16211742575997612	0.9105783163786193
0.0	0.3243579035605588	0.700298420049446
1.0	0.26545033832019393	0.5189586503858306
0.0	0.17746798488170112	0.467845972324444
1.0	0.4489645188449608	0.3960646158843274
1.0	0.7919254338973798	0.493398244781196
0.0	0.7239478979864309	0.7930230326291929
0.0	0.35152409979850174	0.9096535248282638
0.0	NaN	0.8972476309568498
1.0	0.42020832898509064	0.467516099385743
1.0	0.903927199330352	0.63354860594173
1.0	0.532829463625472	0.23751076508188718
1.0	0.946503918832818	0.5594301234747533
1.0	0.7573515288876882	0.23614920900201974
1.0	0.4297587303666679	0.39411360018619324
1.0	0.510709395966225	0.12540299608822336
1.0	0.6836531055077686	0.027689715150536642
